Learning_Resource_Name,Topic,TYPE,GUID,Item ID,Lesson_Name,DocsLink,HTML5 Link,Direct Link,KC Bashir,Checked Alignment?,Math,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,,Sum,BM comments,Converted,Moodle html
BEETLEQ1,CE Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ1.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=201
BEETLEQ1,CC Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ1.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=201
BEETLEQ1,CB Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ1.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=201
BEETLEQ1,Multistage Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ1.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=201
BEETLEQ1,PushPull Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ1.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=201
BEETLEQ2,Filter,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ2.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=210
BEETLEQ2,PN Junction,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ2.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=210
BEETLEQ2,Rectifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ2.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=210
BEETLEQ2,Power Supply,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ2.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=210
BEETLEQ2,Diode Limiter & Clamper,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ2.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=210
BEETLEQ2,Zener Diode & Regulator,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ2.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=210
BEETLEQ2,Transistor,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ2.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=210
BEETLEQ2,CE Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ2.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=210
BEETLEQ2,CC Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ2.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=210
BEETLEQ2,CB Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ2.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=210
BEETLEQ2,Multistage Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ2.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=210
BEETLEQ2,PushPull Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ2.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=210
BEETLEQ3,Filter,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ3.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=211
BEETLEQ3,PN Junction,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ3.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=211
BEETLEQ3,Rectifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ3.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=211
BEETLEQ3,Power Supply,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ3.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=211
BEETLEQ3,Diode Limiter & Clamper,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ3.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=211
BEETLEQ3,Zener Diode & Regulator,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ3.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=211
BEETLEQ3,Transistor,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ3.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=211
BEETLEQ3,CE Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ3.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=211
BEETLEQ3,CC Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ3.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=211
BEETLEQ3,CB Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ3.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=211
BEETLEQ3,Multistage Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ3.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=211
BEETLEQ3,PushPull Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ3.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=211
BEETLEQ4,Filter,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ4.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=212
BEETLEQ4,PN Junction,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ4.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=212
BEETLEQ4,Rectifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ4.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=212
BEETLEQ4,Power Supply,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ4.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=212
BEETLEQ4,Diode Limiter & Clamper,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ4.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=212
BEETLEQ4,Zener Diode & Regulator,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ4.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=212
BEETLEQ4,Transistor,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ4.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=212
BEETLEQ4,CE Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ4.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=212
BEETLEQ4,CC Amplifier,BEETLE,,Circuit Basics,,Link,Link,https://tokyo.x-in-y.com/hostedResources/BEETLE/BEETLEQ4.html,OK,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,OK,,http://et.x-in-y.com/mod/url/view.php?id=212
